year,avgTemp,minTemp,maxTemp,rainFall,avgPrice
20160101,1.7,-3.9,7.3,0,2215
20160102,5.1,0.3,11.5,0,2215
20160103,5.9,1,12.9,0,2215
20160104,5.3,0.1,10.1,0,2215
20160105,0.6,-2.4,4.4,0.5,2266
20160106,0.7,-4.2,5.4,0,2269
20160107,0.4,-2.6,4.3,0,2271
20160108,-0.5,-3.8,3.9,0,2242
20160109,0.7,-3.8,5.5,0,2242
20160110,1.7,-2.8,6.7,0,2242
20160111,-0.7,-4.4,4.3,0,2307
20160112,-2.1,-7.1,3.7,0,2307
20160113,-1.2,-4.9,2.3,0.8,2318
20160114,-1.1,-5.5,3.3,0.1,2280
20160115,-0.2,-5.3,6.2,0.1,2280
20160116,0.8,-4,7.3,0,2280
20160117,2.1,-1.3,5.6,3.3,2280
20160118,-2,-7.3,3.1,0.9,2299
20160119,-7.5,-9.7,-4.6,0.8,2313
20160120,-6.9,-10.9,-2.3,0,2354
20160121,-4.7,-8.4,0,0,2440
20160122,-4.2,-9.3,0.7,0,2448
20160123,-7,-11.3,-3.5,1.2,2476
20160124,-10.8,-14.2,-7.4,1.5,2598
20160125,-6.6,-12.4,-1.3,0.3,2715
20160126,-1.7,-7,3.5,0.1,2730
20160127,0.2,-4.8,6.1,0,2777
20160128,0.3,-4.6,3.6,6.7,2881
20160129,2.3,0.3,4.4,8.2,2908
20160130,2.2,-1.2,6.4,0.6,2908
20160131,-0.5,-3.2,2.9,0,2908
20160201,-2.9,-6.2,1.7,0,2914
20160202,-3.4,-8.6,2.7,0,2966
20160203,-1.8,-8.3,4.9,0,3026
20160204,0.4,-4.8,5.9,0,3003
20160205,-0.2,-5,5.4,0,3003
20160206,-1.4,-5.6,3.3,0.5,3003
20160207,-1.8,-8,5,0,3003
20160208,1.7,-5.7,7.4,0.2,3003
20160209,2.6,-2.2,7.5,0,3003
20160210,2.2,-4.9,10.8,0,3003
20160211,6.8,-1.2,13.7,0.2,3033
20160212,9.7,6.9,12,20.7,3047
20160213,11.7,7.1,16.2,11.4,3078
20160214,1.1,-3,9.5,0.8,3124
20160215,-3.1,-6,0.1,0.2,3124
20160216,-0.1,-4.4,4,0.5,3160
20160217,1.2,-4.1,6.5,0,3160
20160218,3.6,-2.9,9.7,0.1,3145
20160219,4.5,-0.2,8.9,0,3147
20160220,3.5,-0.6,8.7,0,3147
20160221,1,-3.6,6,0,3169
20160222,2.7,-1.5,6.5,0,3530
20160223,3.3,-1.3,8.5,0.2,3672
20160224,-1,-4.7,3.4,0.6,3711
20160225,0.3,-5.9,6,0,3741
20160226,2.8,-2.3,7.3,0.8,3806
20160227,5.2,1.2,10.6,1.4,3878
20160228,4,-0.5,10.5,5.8,3930
20160229,-1.8,-4.8,1.3,0.3,3924
20160301,-1.4,-7.3,4.3,0,3808
20160302,3.2,-3.8,10.4,0,3821
20160303,7.2,-0.1,15.2,0,3821
20160304,9.4,4.6,13.7,9.7,3821
20160305,11.8,8.2,15.5,27.9,3821
20160306,10.3,5.3,15.6,2.5,3821
20160307,8.9,3.4,14.9,0,3803
20160308,5.9,2.4,9.3,2.8,3851
20160309,3.1,0.3,8.2,2,3985
20160310,1.3,-1.9,5.7,0.1,3905
20160311,0.7,-3.9,5.8,0,3995
20160312,2.5,-4.2,8.7,0,4063
20160313,4.3,1,8.4,0.2,4030
20160314,4.2,-0.5,10,0,4059
20160315,5.6,-2.5,13.3,0,4103
20160316,8.8,3,16.4,0,4088
20160317,10.2,0.9,18.3,0.1,4196
20160318,11.2,7.9,15.4,9.3,4196
20160319,10.4,5.2,16.8,0,4196
20160320,8.2,3.3,13.8,0,4196
20160321,8.6,2.3,15.6,0,4196
20160322,9.3,2,16.9,0,4196
20160323,8.1,4.1,13.6,0.5,4196
20160324,6.4,1.2,12,0.2,4196
20160325,5.8,1.4,11.1,0.2,4196
20160326,5.7,0.2,12.1,0.5,4196
20160327,7,0,14.1,0,4196
20160328,9.3,0.7,17.5,0,4196
20160329,11.9,4.8,18,0.1,4196
20160330,12.7,6.4,20.3,0,4196
20160331,12.4,4.8,20.7,0,4196
20160401,13.2,4.3,22.8,0,4117
20160402,13.9,5.7,21.5,0,4117
20160403,11.7,8.9,15.2,9.5,4117
20160404,11.2,7.6,15.6,1.8,4231
20160405,12,5.1,19.6,0,4228
20160406,12.8,5.7,21,12.2,4191
20160407,12.7,9.2,18,21.9,4303
20160408,13.9,8,21.7,0,4451
20160409,14.9,8.2,22.2,0,4451
20160410,13.6,8.2,21.3,0.4,4451
20160411,10.9,6.8,16.1,0.2,4462
20160412,12.5,6.2,19,0.6,4462
20160413,14.2,10.9,18.2,13.1,4462
20160414,14.7,9.6,21.3,0,4554
20160415,13.7,6.5,21.2,0,4505
20160416,14.6,7.9,20.7,29.2,4456
20160417,13.1,10.1,17.2,9.5,4407
20160418,13,8.3,18.9,1.2,4705
20160419,12.5,7.4,19,0,4875
20160420,13.9,7.3,20.3,0.7,4751
20160421,13.8,10.9,17.3,28.8,4733
20160422,17.1,11.2,24.6,0,4675
20160423,15.2,10.9,20.7,0,4687.2
20160424,14.3,7.2,22.1,0,4667
20160425,15.9,7.3,24.9,0,4612
20160426,17,8.7,25.4,1.4,4593
20160427,12.4,10.8,15.5,25,4504
20160428,13.6,9.6,19.2,2.4,4458
20160429,14.4,8.4,20.9,0.1,4426
20160430,16.5,8.8,23.8,0,4426
20160501,18.1,10.4,26.1,0,4426
20160502,18.9,11.8,25.9,7.8,4024
20160503,15.3,11.7,19.8,26.8,3999
20160504,17,11.7,22.3,0.2,3974
20160505,18.2,9.3,26,0.8,3974
20160506,17.9,13.9,22.5,1.7,3974
20160507,17.1,11.3,23.6,0,3974
20160508,17.4,9.3,24.8,0,3974
20160509,18.1,13.6,23.4,0.2,4009
20160510,13.9,12.2,17.2,20.1,3987
20160511,15.7,11.4,21.7,0.9,3994
20160512,18,11,25.1,0,3994
20160513,16.6,11.9,22.5,0.1,3987
20160514,17.3,10.5,23.9,0,3987
20160515,18.1,11.7,24.3,12.6,3987
20160516,15.4,9.9,21.7,5.9,3988
20160517,17.8,8.6,26.6,0,3999
20160518,20.3,11.4,29.3,0,3999
20160519,20.3,12.4,28.8,0,3810
20160520,19.9,11.9,28,0,3800
20160521,20.1,12.3,27.9,0,3800
20160522,20.2,12.4,28.1,0,3800
20160523,20.6,12.5,27.8,0,3793
20160524,18,15,21.3,20.3,3793
20160525,19.4,13.7,25.8,0,3793
20160526,20.4,15.1,25.9,0.1,3891
20160527,21.5,16.8,27.5,0.1,3854
20160528,20.9,16.3,27.1,0.4,3854
20160529,20.2,15.7,26.5,0.6,3854
20160530,21.3,14.4,28.4,0,3854
20160531,21.7,15.5,28.1,0,3701
20160601,20.9,15.8,26.5,0,3701
20160602,20.2,13.1,27,0,3588
20160603,21.6,14.3,28.3,0,3499
20160604,19.4,16.3,22.9,3.9,3401
20160605,21,15,27.3,0,3397
20160606,19.5,16.8,22.6,0.7,3353
20160607,21.2,17.9,25.9,0.3,3072
20160608,21,18.1,25,1.7,3023
20160609,22.2,17.4,28.3,0,2931
20160610,22.8,17.7,28.8,0,2860
20160611,23.6,19.3,28.6,2.1,2874
20160612,23.1,20.4,26.5,2.6,2792
20160613,22.5,19.2,27.7,0.1,2713
20160614,22.1,18.4,27.4,0.5,2724
20160615,21.5,18.7,24.9,4.8,2751
20160616,22.1,19.1,25.9,1.7,2762
20160617,23.2,17.5,29.5,0,2754
20160618,23.7,17.9,29.8,0.8,2799
20160619,23.8,19.8,29.2,1.4,2833
20160620,23.2,18.5,28.4,5.7,2825
20160621,23.6,20.1,28.1,0.3,2825
20160622,22.8,20.6,26.4,7,2777
20160623,24.2,19.9,29.4,0.1,2752
20160624,21.9,19.9,25.2,30.3,2832
20160625,22.7,18.8,27.3,0,2860
20160626,23.2,17.5,29.3,0,2899
20160627,22.1,17.6,27,1,2933
20160628,22.4,17.8,27.4,0.5,2950
20160629,22.8,19.2,26.7,0.9,3032
20160630,24.4,20.8,29.2,1,3068
20160701,24.2,22,27.6,55.2,3115
20160702,23.6,21.5,27,24.6,3191
20160703,22.4,20,25.3,22.3,3214
20160704,22.2,20.2,24.7,53.2,3299
20160705,24.8,21.5,28.6,39.5,3351
20160706,23.6,21.2,27.4,27.8,3416
20160707,24.2,20.9,29,1.2,3354
20160708,25.4,20.8,31.2,1,3341
20160709,26.1,21.2,32.1,0,3322
20160710,26,21.7,31.1,0,3344
20160711,25.6,22.2,30.3,2.9,3362
20160712,24.6,22.4,28,8.2,3383
20160713,25.6,22.1,29.9,0.1,3388
20160714,25,21.4,30,2.3,3191
20160715,24.5,20.7,28.7,0.8,3214
20160716,21.7,20.4,23.8,27.9,3214
20160717,23.3,20.7,27,0.9,3214
20160718,23.7,19.7,28.7,0,3299
20160719,25,20.4,30,0.1,3351
20160720,25.3,21.6,29.8,0,3416
20160721,25.1,21.5,29.7,0,3354
20160722,25.8,21.7,30.7,0,3341
20160723,26.4,22.2,31.2,1.7,3341
20160724,27.3,23.6,32,4.8,3341
20160725,27.3,24.5,31.6,5.8,3322
20160726,28,24,32.8,0,3344
20160727,28,24.5,32,0.9,3362
20160728,28.3,24.8,32.7,0.8,3383
20160729,27.8,24,32.1,9.7,3388
20160730,28.4,25,33.3,6.7,3388
20160731,28,24.4,33.5,4.1,3388
20160801,27.4,23.7,32.8,2.4,3487
20160802,26.4,23.6,30.9,3,3569
20160803,26.7,23.1,31.8,1.6,3689
20160804,27.7,23.4,33,0.2,3760
20160805,28,23.3,33.6,0.2,3822
20160806,28.3,23.4,34,0.6,3822
20160807,28.5,24.1,34.2,1.5,3822
20160808,28.2,24,34.5,4.9,3957
20160809,27.7,23.9,32.6,0.6,4064
20160810,28.4,23.9,34,0,4043
20160811,29.3,24.1,35.4,0,4061
20160812,29.5,24.4,35.6,0,4090
20160813,29.5,24.6,35.3,0,4090
20160814,29.1,25,34.4,1,4090
20160815,28.5,25,33.8,2.6,4090
20160816,27.9,24.2,33.2,4,4120
20160817,27.7,23.2,33.3,0.7,4291
20160818,28,23.7,33.6,0.4,4520
20160819,28.2,23.8,33.6,0.4,4746
20160820,28.3,24.1,34,0.1,4746
20160821,27.9,23.2,33.8,0.2,4746
20160822,28,23,34,1.2,5334
20160823,27.3,23.6,32.2,1.8,5472
20160824,27.3,22.9,33.2,0,5958
20160825,27.2,21.3,33.7,2.1,6258
20160826,21.9,18.3,27.2,11.3,6384
20160827,22,17.1,27.1,0.6,6384
20160828,19.6,17.3,23.3,22.8,6384
20160829,20.5,16.3,25.4,3,6708
20160830,20.7,16.9,24.7,1,7175
20160831,21.8,18.5,25.3,7.8,7641
20160901,24.6,19.6,30.2,2,7754
20160902,21.4,19.4,24.8,28.9,7872
20160903,22.9,19.7,27.1,20.5,7872
20160904,24.6,21.1,29.4,2.1,7872
20160905,24.6,21.7,29.1,1.3,7892
20160906,23.6,20.2,27.8,0,8035
20160907,23.1,19.9,27.9,1.3,8186
20160908,22.7,18.6,28.2,3.2,8081
20160909,22.8,18.9,28.5,1.4,8128
20160910,22.4,18.7,27.6,5.1,8128
20160911,22.8,19.3,27.3,1.2,8128
20160912,21.7,19.1,25.9,7.8,7545
20160913,22.4,17.7,28.2,0,7845
20160914,22.6,18.7,27.7,0,7845
20160915,22.6,18.2,28.2,0,7845
20160916,22.1,19.6,25.3,5,7845
20160917,20.5,18.8,22.8,85.6,7845
20160918,20.3,18.3,22.8,6.5,7845
20160919,20.2,17.1,24.1,0.2,8443
20160920,18.8,13.9,24.4,0,8088
20160921,18.4,12.7,24.1,0,7940
20160922,19.4,15.8,24.6,0,7694
20160923,19.7,14.4,26.1,0,7643
20160924,20.4,15.4,27.1,0,7643
20160925,20.7,16.1,26.6,0,7643
20160926,21.7,17.9,26.5,2.2,7532
20160927,22.7,20.1,26.7,5.4,7846
20160928,21.3,18.8,24.7,7.6,7805
20160929,19.1,17,21.7,1.3,7788
20160930,17.8,15.9,19.9,13,7719
20161001,19.1,16.3,22.3,2.4,7719
20161002,20.8,17.8,24.4,6.1,7719
20161003,22.6,18.9,26.9,9.6,7719
20161004,21.4,16.8,27.2,0.6,7304
20161005,19.5,16.7,24.2,51.1,6912
20161006,18.6,14.4,24.3,0,6759
20161007,18.4,14.8,22.8,9.3,6657
20161008,17.4,14,21.5,23.6,6657
20161009,12.8,8.8,17.8,0,6657
20161010,13.3,8.4,19.1,0,6470
20161011,14.5,10.2,20.6,0,6047
20161012,15.1,10.8,21.2,0,5738
20161013,14.5,10.6,20.2,0,5340
20161014,15.2,9.2,23.1,0,5107
20161015,16.7,10.6,24.3,0,5107
20161016,16,13.9,18.5,18.5,5107
20161017,17.7,14,23.2,0.3,4753
20161018,16.3,12,22.4,0,4685
20161019,16.8,12.6,23.3,0,4481
20161020,16.8,11.7,22.7,0.1,4241
20161021,16.6,14.9,18.8,0.4,4179
20161022,16.8,13.6,21,0.4,4179
20161023,14.4,11.4,17.6,2.3,4179
20161024,14.2,9.5,19.4,0,4011
20161025,14.6,11.3,19.1,13.7,3911
20161026,13.8,10,18.3,0,3792
20161027,14.5,9.1,19.2,0,3723
20161028,14.1,12.1,16.5,5.6,3592
20161029,10.6,7.1,14,0.7,3592
20161030,8.1,2.9,15.1,0,3592
20161031,8.3,4.4,11.6,0.3,3552
20161101,4.6,0.4,9.7,0,3419
20161102,5.3,-1.2,11.8,0.1,3422
20161103,8.1,2.9,14.7,0.1,3233
20161104,10.2,3.5,17.4,0,3218
20161105,13.2,7.6,19.8,0.2,3218
20161106,12.6,8.9,16.5,1.6,3218
20161107,13.1,9.4,17.8,1.5,3270
20161108,8.2,3.1,12.7,1.7,3255
20161109,4.3,-0.7,10.5,0,3281
20161110,7.3,2.8,12,3.1,3233
20161111,9.3,4.5,15.2,0.9,3263
20161112,10,2.9,18.2,0,3263
20161113,12.6,6.9,18.3,3,3263
20161114,14.3,10.2,18.7,2.3,3435
20161115,9.5,3.4,15.2,0,3567
20161116,6.6,0.3,14.3,0,3561
20161117,8.7,3.3,16.1,0,3440
20161118,10,3.6,15.6,12.8,3630
20161119,13.4,10.6,16.7,1.2,3630
20161120,12.2,7.3,17.6,0,3630
20161121,10.3,6.1,14.2,0.1,3709
20161122,6.3,2.5,10.9,0.9,3790
20161123,3.1,-0.5,7.6,0.1,3762
20161124,0.7,-3,5.5,0,3712
20161125,1.9,-2.8,8.1,0,3725
20161126,1.2,-2.6,4.3,2.4,3725
20161127,4.1,1,8.5,0.1,3725
20161128,3.8,-0.2,8.4,0,3725
20161129,3.1,-2.3,10,0.2,3725
20161130,6.2,1.2,10.7,2.5,3838
20161201,6.5,0.8,10.8,0.1,3927
20161202,3,-2.6,10,0,3927
20161203,4,-2.6,12.1,0,3927
20161204,5.3,1.1,10.2,0,3927
20161205,7.9,2.5,13.8,0.1,3951
20161206,1.8,-2.9,6.7,0,3959
20161207,1.6,-4.2,7.6,0.1,3978
20161208,3.6,-2.5,9.7,1.3,4057
20161209,4.6,-0.5,8.9,1.3,4111
20161210,0.8,-3.9,7.1,0,4111
20161211,0.1,-5.7,7.8,0,4111
20161212,3.9,-2.8,10.1,0.2,4044
20161213,5.4,1.4,9.9,0.3,4077
20161214,1.6,-1,4.7,2.5,4058
20161215,-0.8,-4.2,2.7,0.1,4077
20161216,-1.8,-6.9,2.9,0,4093
20161217,3.4,-2.2,10.1,0,4093
20161218,4.4,-1.1,10.6,0.1,4093
20161219,7.2,3.4,10.5,4.9,4089
20161220,7.3,3.3,13,0,4119
20161221,8.7,3,13.7,24.2,4145
20161222,8.4,4.4,15.3,14.4,4169
20161223,1.7,-0.3,4.7,0.6,4163
20161224,0.5,-2.3,4,0,4163
20161225,2.9,-2.9,9,0.1,4163
20161226,4.6,2.9,6.2,10.3,4206
20161227,1.2,-3.2,4.5,2.1,4226
20161228,-1.4,-6.5,4.8,0,4200
20161229,-1.3,-4.5,2.1,0.2,4224
20161230,-1.4,-7,4.6,0,4219
20161231,1.7,-2.9,7.1,0,4219
20170101,3.2,-1.5,9.6,0,4219
20170102,5.5,0.4,11.3,0,4382
20170103,3.6,-0.9,9.8,0,4355
20170104,3.8,-1.3,10.6,0,4380
20170105,4.3,-0.7,8.5,2,4379
20170106,5.2,0.8,10.5,0.1,4354
20170107,4,-1.4,9.5,0.1,4354
20170108,7.2,3.9,11.9,1.6,4354
20170109,4.4,-0.5,8.1,0.1,4279
20170110,0.4,-2.9,4.7,0,4279
20170111,-1.7,-6.2,2.8,0,4279
20170112,0.7,-3.7,5.6,0.2,4279
20170113,-2.2,-5.9,2.8,0.3,4108
20170114,-5,-7.8,-1.8,0,4108
20170115,-4.8,-10.6,1.6,0,4108
20170116,-3,-8.8,4.4,0,4108
20170117,-1.7,-7.8,5.8,0,4108
20170118,0.5,-4.5,5.9,0,4092
20170119,0.1,-5,6.8,0,4092
20170120,-1.7,-5.4,1.4,3.3,4092
20170121,-2.6,-8.1,2,0.6,4092
20170122,-3.7,-6.9,0.1,0.6,4092
20170123,-5.9,-9.9,-1.1,0.1,4019
20170124,-4.7,-10.1,1.5,0,3987
20170125,-3.7,-9.7,3.3,0,3987
20170126,-0.9,-9.1,6.8,0.1,3987
20170127,1.5,-3.7,6.6,1.2,3987
20170128,0.5,-7.3,8.3,0,3987
20170129,3.3,1,5.7,3.9,3987
20170130,-1,-5.5,3.2,1.1,3987
20170131,-2.9,-8.7,3.7,0,4008
20170201,-1.2,-5.4,4.2,0,3980
20170202,-0.9,-7.5,6.1,0,3990
20170203,1.8,-3.8,8.6,0,3990
20170204,4.1,-2.3,9.9,0.8,3990
20170205,4.2,1.8,7.5,1.1,3990
20170206,0.8,-2.6,4.7,0,3990
20170207,0.1,-4.7,6.3,0,4001
20170208,0.8,-3.6,5.3,0,4001
20170209,-2.1,-5,1.2,0.1,4010
20170210,-4.1,-6.8,-0.5,0.6,4010
20170211,-2.8,-7.5,1.8,0.1,4010
20170212,-0.7,-6.1,5.4,0,4010
20170213,1,-5.9,7.3,0.3,4038
20170214,1.5,-3.4,7.6,0,4010
20170215,2.4,-5.3,11,0,4010
20170216,7.1,-2.8,14.5,1.4,4010
20170217,5.6,-1,12,1.7,4010
20170218,0,-4.6,5.1,0,4010
20170219,3.4,-5,10,2,4010
20170220,2.9,-3,9.6,5.4,4010
20170221,0.8,-6.2,7.9,0,4010
20170222,3.6,0.3,5.9,16.1,4010
20170223,1.4,-2,5,0,4010
20170224,0.6,-4.7,6.1,0,4010
20170225,3.1,-2.6,9.2,0,4010
20170226,3.4,-2,10,0,4010
20170227,3.6,-2.5,11.1,0.1,4010
20170228,4.8,-2.5,13,0,4018
20170301,6.2,0.7,12.7,2.1,4018
20170302,3.2,-0.7,6.9,2,4018
20170303,3.9,-3.2,11.7,0,4002
20170304,5.6,-1,13.7,0,4018
20170305,6.2,-0.3,13.8,0.2,4018
20170306,2.9,-1.1,7,0.3,4002
20170307,0.1,-3.2,4.4,0.5,4002
20170308,1.4,-3.8,6.3,0,4002
20170309,5,-1.6,11.3,0,4002
20170310,5.4,-1.3,12.7,0,4002
20170311,6.5,-2.2,15.8,0,4002
20170312,8.5,0.2,16.4,0,4002
20170313,7.9,2.7,13.7,0,4002
20170314,5.5,0.6,11.4,0.6,4089
20170315,4.8,-1.8,12.2,0,4089
20170316,5.6,-1.4,13.1,0,3986
20170317,6.9,-1.2,15.5,0,3986
20170318,8.4,2.3,16.8,0,3986
20170319,9.1,0.7,17.9,0,3986
20170320,8.3,2.1,13.6,2.8,3942
20170321,7.1,2.4,12.5,1.5,3942
20170322,6.9,-0.6,14,0,3942
20170323,8.7,3.8,15.1,0.1,3942
20170324,7.8,2.3,13.3,0,3938
20170325,6.4,4,9.7,6,3938
20170326,6.2,2.8,10.8,1.2,3938
20170327,6,2.4,10.8,1.3,3930
20170328,7.3,0.7,13.6,0.7,3953
20170329,8.5,4,14,1.1,3917
20170330,10.5,2.8,18.4,0,3927
20170331,8.7,6.2,12.1,3.8,3918
20170401,7.5,4.1,12.3,3.4,3918
20170402,8.2,1.7,15.1,0,3918
20170403,11.5,2.9,20.2,0,3918
20170404,13.4,4.1,21.9,0,3918
20170405,13.3,10.2,16.2,17.7,3895
20170406,13.6,10.5,17.1,9.8,3881
20170407,14.2,8.5,21.9,0,3881
20170408,14.9,8.1,23.1,0,3881
20170409,13.4,9.2,18.2,0.6,3881
20170410,13.4,8.3,19.5,0.1,3881
20170411,12.2,8.4,18.2,10.8,3881
20170412,12.3,7.2,17.7,0,3803
20170413,13.1,4.6,20.3,0,3830
20170414,14.7,8.5,20.5,0.9,3790
20170415,17.6,11.3,24.8,0.1,3790
20170416,17.8,10.3,26.6,0,3790
20170417,13.6,10.8,17.2,15.3,3829
20170418,13.3,8.6,20.1,3.1,3714
20170419,13.3,7.4,19.4,0,3701
20170420,12.4,8.9,17.6,0.9,3648
20170421,13,7.1,19.9,0,3681
